#CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
EVTDESC70002;Должники из державы $FROMCOUNTRY$ обанкротились и утверждают, что ничего не должны нам! Мы можем использовать наши вооруженные силы, чтобы сохранить наши инвестиции;X;X;X;X;X;X
EVTNAME60150;Отмена права женщин голосовать;X;X;X;X;X;X
EVTDESC60150;С откатом избирательной реформы женщины более не в праве голосовать;X;X;X;X;X;X
EVTOPTA60150;Возвращайтесь на кухню, никчемные профурсетки!;X;X;X;X;X;X
EVTNAME31102;Исход из Стамбула;X;X;X;X;X;X
EVTDESC31102;В связи с потерей приграничных Стамбулу земель, наша столица находится под угрозой. Мы обязаны перенести её в более безопасное место - Анкару;X;X;X;X;X;X
EVTOPTA31102;Мы окончательно изгнаны из Европы...;X;X;X;X;X;X
EVTNAME15310;Летучий университет;X;X;X;X;X;X
EVTNAME15060;Первый Фермерский Банк ;X;X;X;X;X;X
EVTNAME19310;Мандат Неба;X;X;X;X;X;X
EVTDESC19310;Эта концепция китайской философии схожа с западным представлением о божественном праве королей, и она так же исторически использовалась для оправдания и обоснования монархической власти. После нашего недавного возвышения до статуса великой державы наши подданные снова уверовали, что наше правительство пользуется мандатом неба.;X;X;X;X;X;X
EVTOPTA19310;Отлично!;X;X;X;X;X;X
EVTNAME19320;Империя Солнца;X;X;X;X;X;X
EVTDESC19320;Япония, страна Восходящего солнца. В течение многих лет после того, как черные корабли гайдзинов появились у наших берегов, наша нация следовала в кильватере более могущественных, чем мы, государств. Однако после нашего недавного возвышения до статуса великой державы все изменилось. Отныне пусть ветры отражают и рассеивают любые иностранные волны, которые посмеют перекатываться через священные берега Великой Японии!;X;X;X;X;X;X
EVTOPTA19320;Банзай!;X;X;X;X;X;X
EVTNAME60080;Дорога к рабству;X;X;X;X;X;X
EVTDESC60080;В последнее время вас начинает охватывать жуткий страх, видя, как в стране начинает распространяться тишина. Там, где раньше царил свободный обмен мнениями и идеями, от перекрестков улиц и автобусных остановок до баров и университетов, теперь можно услышать только отголоски тишины. Становится очевидным, что традиции $COUNTRY_ADJ$ демократии разрушены до основания. Правительства для народа, из народа и во имя народа - больше не существует.;X;X;X;X;X;X
EVTOPTA60080;Муа-ха-ха!;X;X;X;X;X;X
EVTNAME14210_sub;Все что они говорят: «Дайте миру шанс!»;X;X;X;X;X;X
EVTNAME14040;Любовь и война;X;X;X;X;X;X
EVTNAME14120_sub;Предвыборные дебаты о религиозной политике;X;X;X;X;X;X
EVTNAME36898;Коронация королевы Виктории;X;X;X;X;X;X
EVTDESC36898;28 июня 1838 года принцесса Александрина Виктория из Ганноверской династии была коронована короной Соединенного королевства Великобритании и Ирландии под именем Виктории. Ее правление, продлившееся аж до начала XX века, осталось в памяти потомков эпохой абсолютного расцвета Британской империи, над которой никогда не заходило солнце. Последний британский монарх из Ганноверской династии, чье восхождение на трон привело к концу личной унии между Британией и Ганновером. Сегодня ликующая столичная толпа сопровождает юную королеву в ее резиденцию, недавно построенный Букингемский дворец.;X;X;X;X;X;X
EVTOPTA36898;Да здравствует королева!;X;X;X;X;X;X
EVTDESC15310;Она крадется по улицам города, боясь любой тени, ведь за ними могут скрываться $COUNTRY_ADJ$ солдаты. Освященный циферблат часов на церковной башне словно следит за ней своим огромным желтым глазом. Она опаздывает, но занятия все еще идут.\nПодпольный университет основан в провинции $PROVINCENAME$, где несмотря на запрет, получают высшее образование на языке национального меньшинства.;X;X;X;X;X;X
EVTNAME11100;$FROMCOUNTRY_ADJ$ парламент;X;X;X;X;X;X
EVTDESC11100;Подъем либерального национализма в великой державе $CULTURE_GROUP_UNION$ привел к падению правительства в государстве $FROMCOUNTRY$. Был созван новый парламент, состоящий из либеральных революционеров со всей страны, который объявил об ее объединении под одним флагом. Парламент предложил корону этого единого государства нам. Мы можем принять это предложение, однако это приведет к росту озабоченности международного сообщества, а также потребует от нас политических компенсаций революционерам.;X;X;X;X;X;X
EVTOPTA11100;Ура!;X;X;X;X;X;X
EVTOPTB11100;Я не приму корону из рук этого сброда;X;X;X;X;X;X
EVTNAME16070;Пожиратели огня;X;X;X;X;X;X
EVTDESC16070;«Это должно навсегда положить конец всем дискуссиям о нашем своеобразном институте».\n\nЕго речь была тихой, но несла в себе внутреннее пламя праведного гнева, направленного на всех и все, что он считал угрозой институту рабства. «Пожиратели огня», радикальные агитаторы за рабство, появились в провинции $PROVINCENAME$.;X;X;X;X;X;X
EVTOPTA16070;Все люди равны…;X;X;X;X;X;X
EVTOPTB16070;Он прав, как никто другой!;X;X;X;X;X;X
EVTNAME11102;Да здравствует $CULTURE_GROUP_UNION$!;X;X;X;X;X;X
EVTDESC11102;По всей стране $COUNTRY$ толпы празднующих, размахивая флагами державы $CULTURE_GROUP_UNION$, выходят на улицы, узнав, что правительство в городе $CAPITAL$ объявило об объединении этой державы под $COUNTRY_ADJ$ флагом.\n\n«Слишком долго нашей страной помыкали иностранные державы, устраивая заговоры и махинации. Отныне и навеки на просторах нашей родины мы закладываем основы более совершенного союза. Троекратное ура в честь объединения державы $CULTURE_GROUP_UNION$!»;X;X;X;X;X;X
EVTOPTA11102;Ура!;X;X;X;X;X;X
EVTOPTA17000;Никакого голосования по этому вопросу не будет;X;X;X;X;X;X
EVTOPTB17000;Только если будет достаточная поддержка в народе…;X;X;X;X;X;X
EVTNAME60120;Рост федерализма;X;X;X;X;X;X
EVTDESC60120;Чувство культурного единения захватывает державу $COUNTRY$, в которой народ начинает требовать объединения со своими культурными братьями из державы $CULTURE_GROUP_UNION$. Мы практически не сомневаемся, что они не будут возражать против просьбы о присоединении.;X;X;X;X;X;X
EVTOPTA60120;Давайте сделаем это;X;X;X;X;X;X
EVTNAME60130;Нота  о захвате от державы $FROMCOUNTRY$;X;X;X;X;X;X
EVTDESC60130;После всплеска националистических настроений в народе, $FROMCOUNTRY_ADJ$ правительство отправило нашим властям в городе $CAPITAL$ официальный запрос с просьбой о присоединении к нашему великому союзу. Кажется, у нас совершенно нет оснований отказывать им.;X;X;X;X;X;X
EVTOPTA60130;Давайте сделаем это;X;X;X;X;X;X
EVTOPTB60130;Во имя Господа, конечно же нет!;X;X;X;X;X;X
EVTNAME11103;Экспедиция Тысячи!;X;X;X;X;X;X
EVTDESC11103;$MONARCHTITLE$! До нас только что дошли известия, что известный боец за свободу Италии, Джузеппе Гарибальди и его «Экспедиция Тысячи» одержали победу и взяли под свой контроль правительство державы $FROMCOUNTRY$. Везде этого сурового воина радостно приветствуют ликующие толпы итальянцев, размахивающих трехцветными знаменами. Его встречают как освободителя Италии. Вследствие нашего доминирующего на полуострове положения, новое правительство, сформированное в государстве $FROMCOUNTRY$, сообщает о своем согласии с естественной позицией нашей державы как первого среди равных в новообразованной Италии.;X;X;X;X;X;X
EVTOPTA11103;Да здравствует Рисорджименто!;X;X;X;X;X;X
EVTOPTB11103;Кто этот человек, и что он хочет от меня?;X;X;X;X;X;X
EVTNAME32509;Продажа Аляски?;X;X;X;X;X;X
EVTDESC32509;Удочки, закинутые нашим посланником в Вашингтоне, бароном Эдуардом Андреевичем Стеклем, принесли свой улов. Сегодня Соединенные штаты предложили нам начать переговоры о продаже территории Русской Америки. Нам предлагают по 2 цента за акр, и это справедлива цена. Защитить эти колонии в случае войны с Великобританией будет невозможно, поэтому продажа их по разумной цене сейчас - вполне достойная идея. $MONARCHTITLE$, что скажите?;X;X;X;X;X;X
EVTOPTA32509;У нас и так достаточно земель с плохим климатом;X;X;X;X;X;X
EVTOPTB32509;Нет, не думаю. А вдруг мы сможем построить мост через пролив?;X;X;X;X;X;X
EVTNAME32510;Согласие России;X;X;X;X;X;X
EVTDESC32510;$MONARCHTITLE$, Россия согласилась продать нам Аляску!;X;X;X;X;X;X
EVTOPTA32510;Отлично!;X;X;X;X;X;X
EVTNAME32511;Отказ России;X;X;X;X;X;X
EVTDESC32511;$MONARCHTITLE$, переговоры о продаже Россией территории Аляски зашли в тупик, и в результате они отказались продать ее нам.;X;X;X;X;X;X
EVTOPTA32511;Черт!;X;X;X;X;X;X
EVTNAME13201;Дипломатическая миссия в осаде!;X;X;X;X;X;X
EVTDESC13201;До нас только что дошли новости, что местные элиты державы $FROMCOUNTRY$ решили изгнать наших послов из своей страны, и уже послали войска, которые взяли наше посольство в осаду, явно намереваясь обеспечить выполнение этого решения. Это дело может нанести огромный ущерб нашему международному авторитету, которого можно избежать только формальным объявлением войны державе $FROMCOUNTRY$. Что скажете, государь?;X;X;X;X;X;X
EVTOPTA13201;В атаку!;X;X;X;X;X;X
EVTOPTB13201;Пусть этот $FROMCOUNTRY_ADJ$ дракон спит и дальше;X;X;X;X;X;X
EVTNAME160001;Тайпинское восстание;X;X;X;X;X;X
EVTDESC160001;Крупное восстание произошло в Поднебесной!;X;X;X;X;X;X
EVTOPTA160001;Сокрушить их!;X;X;X;X;X;X
EVTOPTB160001;Уничтожить Манчжуров!;X;X;X;X;X;X
EVTNAME160502;Антиманчжурские настроения;X;X;X;X;X;X
EVTDESC160502;Император, наши чиновники докладывают об росте недовольства и даже ненависти к нашей династии. Все усугубляется унизительным присутствием иностранных дьяволов в наших городах и портах. Что же делать?;X;X;X;X;X;X
EVTOPTA160502;Пошлите солдат разобраться.;X;X;X;X;X;X
EVTOPTB160502;Не тратьте на это время!;X;X;X;X;X;X
EVTNAME90902;Распад Китая.;X;X;X;X;X;X
EVTDESC90902;Китай распался.;X;X;X;X;X;X
EVTOPTA90902;Свобода!;X;X;X;X;X;X
EVTNAME90040;Восстание Сипаев;X;X;X;X;X;X
EVTDESC90040;В Индии вспыхнуло восстание!;X;X;X;X;X;X
EVTOPTA90040;С этим могут возникнуть проблемы.;X;X;X;X;X;X
EVTNAME20000;Назревает международный кризис.;X;X;X;X;X;X
EVTDESC20000;От нас, как от великой державы, ждут выражения нашей позиции.;X;X;X;X;X;X
EVTOPTA20000;Да, мы заинтересованы этим кризисом.;X;X;X;X;X;X
EVTOPTB20000;Это нас не касается;X;X;X;X;X;X
EVTNAME20100;Напряжение, связанное с регионом $STATE$;X;X;X;X;X;X
EVTDESC20100;В последние годы международное сообщество предъявляет нам все больше претензий по поводу положения людей в регионе $STATE$. Они утверждают, что мы давно их угнетали и притесняли, и теперь они хотят стать свободными от нашей власти. Конечно, мы не потерпим вмешательства в наши внутренние дела и в дела региона $STATE$.;X;X;X;X;X;X
EVTOPTA20100;Конечно не потерпим!;X;X;X;X;X;X
EVTOPTB20100;Возможно нам стоит обсудить это...;X;X;X;X;X;X
EVTNAME20101;Напряжение, связанное с регионом $STATE$;X;X;X;X;X;X
EVTDESC20101;В последние годы международное сообщество предъявляет нам все больше претензий по поводу положения людей в регионе $STATE$. Они утверждают, что мы не имеем законного права на власть в этой области, а ближайшие Великие Державы уже начинают строить планы относительно этих земель. ;X;X;X;X;X;X
EVTOPTA20101;Регион $STATE$ наш!;X;X;X;X;X;X
EVTOPTB20101;Выслушать их точку зрения;X;X;X;X;X;X
EVTNAME20102;$CRISISAREA$ кризис;X;X;X;X;X;X
EVTDESC20102;Спор вокруг региона $CRISISAREA$ перерос в международный кризис. $CRISISTAKER$ провозгласила эту землю неотъемлемой своей частью, в то время как $CRISISTARGET$ настаивает на том, что регион должен оставаться под их контролем. На недавней конференции, посвященной этому вопросу наш посол сделал несколько довольно воинственных выпадов, что значительно повысило градус напряжения между участниками.\nХотите, чтобы мы поддержали его позицию или принесли извенения и тем самым немного разрядили обстановку?;X;X;X;X;X;X
EVTOPTA20102;Он совершенно прав, только война решит этот спор!;X;X;X;X;X;X
EVTOPTB20102;Не слушайте его!;X;X;X;X;X;X
EVTNAME20103;Судьба державы $CRISISTAKER$;X;X;X;X;X;X
EVTDESC20103;Судьба $CRISISTAKER_ADJ$ народа сейчас волнует многие умы цивилизованного мира. В то время как $CRISISTARGET$ в настоящее время контролирует спорный регион, $CRISISTAKER_ADJ$ повстанцы и патриоты делают значительные усилия, чтобы освободиться от $CRISISTARGET_ADJ$ власти. Как великая держава, мы, конечно, направили посла, чтобы обсудить судьбу державы $CRISISTAKER$, но к сожалению, на последней встрече он оказался более пьяным, чем обычно, и заявил, что мы готовы к решению вопроса, а если другие делегаты не последуют нашему примеру, он устроит им темную. Естественно, после этого ситуация обострилась, хотя мы все еще можем отступить, осудив его действия, но тем самым поставив себя в неловкое положение.;X;X;X;X;X;X
EVTOPTA20103;Где моя сабля?;X;X;X;X;X;X
EVTOPTB20103;Выгнать дурака!;X;X;X;X;X;X
EVTNAME20104;Кризис вокруг региона $CRISISAREA$ ;X;X;X;X;X;X
EVTDESC20104;Спор вокруг региона $CRISISAREA$ перерос в международный кризис. Все Великие Державы определились с тем, на чьей они стороне. Ставки как никогда высоки... Стоит ли нам выставить свои требования, или лучше попытаться смягчить противоречия?;X;X;X;X;X;X
EVTOPTA20104;Время переговоров прошло!;X;X;X;X;X;X
EVTOPTB20104;Мы открыты для переговоров.;X;X;X;X;X;X
EVTNAME20105;Кризис вокруг региона $CRISISAREA$ ;X;X;X;X;X;X
EVTDESC20105;$CRISISTAKER_ADJ$ повстанцы пытаются выйти из состава нашей страны и обрести независимость, а держава $CRISISATTACKER$ активно их поддерживает, мы надеемся, что $CRISISDEFENDER$ сможет оказать нам поддержку в этом вопросе. Как поступить нашему послу в державе $CRISISDEFENDER$ ? Потребовать решить конфликт силовым методом или намекнуть, что мы открыты для переговоров?;X;X;X;X;X;X
EVTOPTA20105;Предъявите им наши претензии!;X;X;X;X;X;X
EVTOPTB20105;Давайте не будем из-за этого лесть в драку.;X;X;X;X;X;X
EVTNAME36230;Покупка белых медведей;X;X;X;X;X;X
EVTDESC36230;Канада хочет купить у нас всех белых медведей по хорошей цене. Они обещают ухаживать за ними с заботой и уважением, полагающимся этим величественным животным.;X;X;X;X;X;X
EVTOPTA36230;ОК!;X;X;X;X;X;X
EVTOPTB36230;Никогда!;X;X;X;X;X;X
EVTNAME36231;Покупка белых медведей — Скандинавия соглашается;X;X;X;X;X;X
EVTDESC36231;Скандинавия согласилась продать нам всех своих белых медведей.;X;X;X;X;X;X
EVTOPTA36231;Прекрасно!;X;X;X;X;X;X
EVTNAME36232;Покупка белых медведей — Скандинавия отказывается;X;X;X;X;X;X
EVTDESC36232;Скандинавия отказалась продавать нам белых медведей.;X;X;X;X;X;X
EVTOPTA36232;О нет!;X;X;X;X;X;X
EVTOPTC23212;Колонизированная комета станет прекрасным спутником!;X;X;X;X;X;X
EVTDESC19356;It has become increasingly clear that we have entered a new era of unprecedented warfare. The conflicts of our time are no longer mere local issues, but instead reach every corner of the world. Considering the ever increasing stakes and the terrifying impact of these hostilities on the nations involved, there is no longer any need for restrain.\n\n From now on a great war will allow a side that is clearly winning the ability to add even more wargoals;X;X;X;X;X;X
EVTDESC19356_NEWS_LONG;It has become increasingly clear that we have entered a new era of unprecedented warfare. The conflicts of our time are no longer mere local issues, but instead reach every corner of the world. Considering the ever increasing stakes and the terrifying impact of these hostilities on the nations involved, there is no longer any need for restrain.;X;X;X;X;X;X
EVTDESC19356_NEWS_MEDIUM;It has become increasingly clear that we have entered a new era of unprecedented warfare. The conflicts of our time are no longer mere local issues, but instead reach every corner of the world. Considering the ever increasing stakes and the terrifying impact of these hostilities on the nations involved, there is no longer any need for restrain.;X;X;X;X;X;X
EVTDESC13000_NEWS_LONG;Когда ветра Западной цивилизации подули на Восток, каждая травинка и каждое дерево Востока следовали тому, что принес Западный ветер. Странные корабли начали появляться у $COUNTRY_ADJ$ берегов. Странные корабли с мачтами настолько высокими, что кажется, что они достают до самого Бога. Поначалу как случайность, затем всё чаще — увеличиваясь в интенсивности как ветер вырастает в шторм — что же будет завтра? Эти корабли странные, но ещё более странными являются обычаи, что они привозят, но без сомнения, мы должны уважать их и внимать иностранцам из «Европы».;X;X;X;X;X;X
EVTDESC13000_NEWS_MEDIUM;Странные корабли начали появляться у $COUNTRY_ADJ$ берегов. Эти корабли странные, но ещё более странными являются обычаи, что они привозят, но без сомнения, мы должны уважать их и внимать иностранцам из «Европы».;X;X;X;X;X;X
EVTDESC13000_NEWS_SHORT;Эти корабли странные, но ещё более странными являются обычаи, что они привозят, но без сомнения, мы должны уважать их и внимать иностранцам из «Европы».;X;X;X;X;X;X
EVTDESC13100_NEWS_LONG;$COUNTRY$: Иностранцы зашли слишком далеко! Их миссионеры распространяют фальшивые учения, разрушая наше национальное единство, они ломают наши устои, их опиум затуманивает наши мысли. Это то, что вы услышите, если спросите людей из в провинции $PROVINCENAME$, где антииностранные настроения очень поднялись за последние месяцы. В провинции $PROVINCENAME$ будет удален иностранный торговый пост, чтобы снизить вредное влияния. Иностранцам не разрешат продолжать распространять свою ложь и укреплять свои позиции среди местного населения.;X;X;X;X;X;X
EVTDESC13100_NEWS_MEDIUM;$COUNTRY$: Иностранцы зашли слишком далеко! Их миссионеры распространяют фальшивые учения, разрушая наше национальное единство, они ломают наши устои, их опиум затуманивает наши мысли. Антииностранные настроения поднимаются в провинции $PROVINCENAME$.;X;X;X;X;X;X
EVTDESC13100_NEWS_SHORT;$COUNTRY$: Иностранцы зашли слишком далеко! Они ломают наши устои, их опиум затуманивает наши мысли. Антииностранные настроения поднимаются в провинции $PROVINCENAME$.;X;X;X;X;X;X
EVTDESC13120_NEWS_LONG;Европейская гувернантка, нанятая, чтобы обучить $COUNTRY_ADJ$ двор отлично справляется со своей работой. Однако, при этом она вносит какие-то довольно странные идеи. Например, она достаточно жестко говорит о том, что все люди рождаются равными, и что держава $COUNTRY$ должна отменить освященную веками традцию рабства. Это опасно звучит для местных, привыкших к рабству...;X;X;X;X;X;X
EVTDESC13120_NEWS_MEDIUM;Европейская гувернантка, нанятая, чтобы обучить $COUNTRY_ADJ$ двор отлично справляется со своей работой. Однако, при этом она вносит какие-то довольно странные идеи. Например, она достаточно жестко говорит о том, что все люди рождаются равными.;X;X;X;X;X;X
