# Custom leftover keys;x;X;X;X;X;X
dino_fake_1860_4;Профессор Коп объявляет об открытии ужасных хищных гигантских динозавров, родственных Мегалозаврам и Динодонтам.;X;X;X;X;X;X
dino_fake_1860_title_5;Эласмозавр;X;X;X;X;X;X
dino_fake_1860_5;Э. Д. Коп обнаружил нового эналиозавра, родственного Плезиозаврам, но имеющего более длинный хвост.;X;X;X;X;X;X
dino_fake_1860_title_6;Археоптерикс;X;X;X;X;X;X
dino_fake_1860_6;В Баварии были найдены останки Археоптерикса. Его часто называют «Первой птицей» и «Потерянным звеном между динозаврами и птицами», и является доказательством, в котором Дарвин нуждался для обоснования своей теории.;X;X;X;X;X;X
dino_fake_1860_title_7;Гипселозавр;X;X;X;X;X;X
dino_fake_1860_7;Господин Матерон докладывает о позвонках и фрагментах гигантских яиц водной ископаемой рептилии, найденной в Фюво и названной Гипселозавром.;X;X;X;X;X;X
dino_fake_1870_title_1;Война!;X;X;X;X;X;X
dino_fake_1870_1;После того, как доктор Марш публично объявил об ошибке доктора Копа, заключающейся в помещении головы Эласмозавра в его хвост, они стали заклятыми врагами, и началось жестокое научное соревнование.;X;X;X;X;X;X
dino_fake_1870_title_2;Больше информации о Археоптериксах.;X;X;X;X;X;X
dino_fake_1870_2;Новые останки примитивной птицы Архиоптерикса покахали такие шокирующие рептильные черты как когти и зубы. Эволюционисты извекли большую пользу из этих находок и называют их недостающим звеном.;X;X;X;X;X;X
dino_fake_1870_title_3;Безумство профессора Хаксли!;X;X;X;X;X;X
dino_fake_1870_3;Видные палеонтологи боятся за умственное состояние профессора Хаксли после его глупого заявления о том, что птицы и рептильные динозавры родственны!;X;X;X;X;X;X
dino_fake_1870_title_4;Стегозавры;X;X;X;X;X;X
dino_fake_1870_4;На Северо-Востоке Америки был обнаружен новый вид странных и огромных черепах. Профессор Марш назвал их Стегозаврами, что означает 'Крытая ящерица'.;X;X;X;X;X;X
dino_fake_1870_title_5;Птеранодон;X;X;X;X;X;X
dino_fake_1870_5;Открытие Г.Ч. Марша совершило прорыв. Эти воздушные существа, останки которых были найдены в Северной Америке, в отличие от других видов птерозавров вообще не имели зубов.;X;X;X;X;X;X
dino_fake_1870_title_6;Агатаум;X;X;X;X;X;X
dino_fake_1870_6;Похороненные в образовании угля останки животного, которого Э.Д. Коп описал как «Князь среди гигантов», похоже, являются останками самого крупного наземного животного, которого когда-либо знала Земля.;X;X;X;X;X;X
dino_fake_1870_title_7;Раскопки в котловине Бриджер;X;X;X;X;X;X
dino_fake_1870_7;Марш, Коп и Лейди перемещают раскопки в район котловины Бейзина в Вайоминге. Их лагеря находятся на расстоянии нескольких миль  три величайших палеонтологиста никогда не говорят друг с другом.;X;X;X;X;X;X
dino_fake_1870_title_8;Один голос против;X;X;X;X;X;X
dino_fake_1870_8;Профессор Марш ликует после его избрания в престижную Национальную Академию Наук. Профессор Коп является единственным членом Академии, который голосовал против.;X;X;X;X;X;X
dino_fake_1870_title_9;Гесперорнис;X;X;X;X;X;X
dino_fake_1870_9;Профессор Марш объявляет об обнаружении Гесперорниса;X;X;X;X;X;X
dino_fake_1870_title_10;Марш среди племени Сиу;X;X;X;X;X;X
dino_fake_1870_10;В самой смелой их экспедиции;X;X;X;X;X;X
dino_fake_1870_title_11;Нападение на стоянку Марша!;X;X;X;X;X;X
dino_fake_1870_11;Сообщалось о том, что О.Ч. Марш со своей группой чудом избежал столкновения с группой индейцев, напавших на его лагерь. Тем не менее, поспешное отступление исследователей не помешало обезопасить около двух тонн раскопанных костей.;X;X;X;X;X;X
dino_fake_1870_title_12;Множественные позвоночные;X;X;X;X;X;X
dino_fake_1870_12;Профессор Коп сообщает из района реки Сан-Хуан;X;X;X;X;X;X
dino_fake_1870_title_13;Комо Блафф;X;X;X;X;X;X
dino_fake_1870_13;О.Ч. Марш сообщает, что двое его агентов обнаружили при раскопках в долине Комо Блафф кости, которые по длине и толщине были словно бревна.;X;X;X;X;X;X
dino_fake_1880_title_1;Бронтозавр?;X;X;X;X;X;X
dino_fake_1880_1;Раскопано и собрано палеонтологом О.Ч. Маршем;X;X;X;X;X;X
dino_fake_1880_title_2;Лошадиная подделка?;X;X;X;X;X;X
dino_fake_1880_2;Э.Д. Коп обвиняет О.Ч. Марша в плагиате исследований Ковалевского в области генеалогии и эволюции лошади. Что в этом нового?;X;X;X;X;X;X
dino_fake_1880_title_3;Остроумный ответ Марша;X;X;X;X;X;X
dino_fake_1880_3;так это то, что Ковалевский по крайней мере сожалел о своей ошибке и завершил свою неудачную карьеру тем, что вышиб себе мозги. Коп же до сих пор живет без тени сожаления.x;X;X;X;X;X;X
dino_fake_1880_title_4;Библия Копа;X;X;X;X;X;X
dino_fake_1880_4;Профессор Э.Д. Коп публикует работы всей своей жизни: «Позвоночные запада в Третичный Период»;X;X;X;X;X;X
dino_fake_1880_title_5;«Маршиана» Копа;X;X;X;X;X;X
dino_fake_1880_5;Коп собирает обширное досье на Марша, в котором содержатся сведения о его научных ошибках и недопустимой практике. Эти данные он получает из бесед с его настоящими и бывшими сотрудниками.;X;X;X;X;X;X
dino_fake_1880_title_6;Игуанодонт;X;X;X;X;X;X
dino_fake_1880_6;Огромное количество таких динозавров было обнаружено при раскопках в деревушке Берниссар. Доктор Долло изучил их и пришел к мнению, что животное было двуногим.;X;X;X;X;X;X
dino_fake_1880_title_7;Классификация Динозавров;X;X;X;X;X;X
dino_fake_1880_7;После некоторых предыдущих классификаций;X;X;X;X;X;X
dino_fake_1880_title_8;Новое о Стегозавре;X;X;X;X;X;X
dino_fake_1880_8;После того, как было обнаружено больше материала о Стегозавре, профессор Марш полагает, что это животное на самом деле совершенно новый и необычный вид динозавров.;X;X;X;X;X;X
dino_fake_1880_title_9;Завроподы;X;X;X;X;X;X
dino_fake_1880_9;Этот новый вид динозавров значительно превосходит по размеру самое крупное когда-либо известное сухопутное животное - Атлантозавра.;X;X;X;X;X;X
dino_fake_1880_title_10;Цератопсы;X;X;X;X;X;X
dino_fake_1880_10;Профессор Марш обнаружил новый вид рогатых динозавров. Это животное свидетельствует о том, что разнообразие этих свирепых существ еще более широкое, чем было принято считать раньше.;X;X;X;X;X;X
dino_fake_1880_title_11;Аллозавр;X;X;X;X;X;X
dino_fake_1880_11;Этот большой плотоядный динозавр словно явился нам из кошмарного сна. Череп с большими зубами вселяет ужас.;X;X;X;X;X;X
dino_fake_1880_title_12;Цератозавр;X;X;X;X;X;X
dino_fake_1880_12;Обнаружение анкилозированных плюсневых костей Цератозавра теперь сближает птиц и динозавров.;X;X;X;X;X;X
dino_fake_1880_title_13;Келофизис;X;X;X;X;X;X
dino_fake_1880_13;Профессор Коп заявляет о существовании нового вида динозавров - Келофизис.;X;X;X;X;X;X
dino_fake_1880_14;Профессор Коп описал новый вид динозавров, названный Amphicoelias fragillimus. Размеры его позвонков и бедренной кости настолько велики, что не представляется возможным выяснить истинный размер этого существа.;X;X;X;X;X;X
dino_fake_1880_title_15;Камаразавр;X;X;X;X;X;X
dino_fake_1880_15;Огромный ископаемый ящер;X;X;X;X;X;X
dino_fake_1890_title_1;Трицератопс;X;X;X;X;X;X
dino_fake_1890_1;О.Ч. Марш заявляет, что рогатый череп, принадлежавший, как ранее полагалось, большому и необычному млекопитающему периода Плиоцена;X;X;X;X;X;X
dino_fake_1890_title_2;Война Ученых;X;X;X;X;X;X
dino_fake_1890_2;Разгневанный попыткой правительства изъять его коллекцию костей;X;X;X;X;X;X
dino_fake_1890_title_3;Урезание финансирования Геологической службой США;X;X;X;X;X;X
dino_fake_1890_3;В свете недавних отчетов о финансовых нарушениях и фаворитизме в Геологической Службе США;X;X;X;X;X;X
dino_fake_1890_title_4;Торозавр;X;X;X;X;X;X
dino_fake_1890_4;Этот рогатый динозавр обладал самой крупной головой из всех известных нам животных. Оборки этих особей были невероятно удлиненными.;X;X;X;X;X;X
dino_fake_1900_title_1;Череп Копа;X;X;X;X;X;X
dino_fake_1900_1;Сообщается, что Коп завещал свой череп науке после собственной смерти.;X;X;X;X;X;X
dino_fake_1900_title_2;Череп Марша;X;X;X;X;X;X
dino_fake_1900_2;Марш отклонил последний вызов Копа, отказавшись пожертвовать череп, сурово отомстив своему противнику, этим он обрек его череп на вечное хранение в ящике Пенсильванского Университета.;X;X;X;X;X;X
dino_fake_1920_title_1;Велоцираптор;X;X;X;X;X;X
dino_fake_1920_1;Полагается, что новый вид, обнаруженный Питером Кайзеном в Монголии, был достаточно разумным стадным охотником. Утверждалось, что сам исследователь называл обнаруженный образец «умной девочкой».;X;X;X;X;X;X
dino_fake_1930_title_1;Малавизавр;X;X;X;X;X;X
dino_fake_1930_1;Окаменелости Малавизавра, обнаруженные Френсисим Рексом Паррингтоном неподалеку от озера Малави в Южной Танзании, остаются в большей своей части неполными.;X;X;X;X;X;X
5a4d_1;§W+5 атака    §R+4 защита;X;X;X;X;X;X
5a3d_1;§W+5 атака    §G+3 защита;X;X;X;X;X;X
4a5d_1;§R+4 атака    §W+5 защита;X;X;X;X;X;X
4a4d_1;§R+4 атака    §R+4 защита;X;X;X;X;X;X
4a4d_2;§R+4 атака    §R+4 защита;X;X;X;X;X;X
4a3d_1;§R+4 атака    §G+3 защита;X;X;X;X;X;X
4a3d_2;§R+4 атака    §G+3 защита;X;X;X;X;X;X
4a2d_1;§R+4 атака    §B+2 защита;X;X;X;X;X;X
4a2d_2;§R+4 атака    §B+2 защита;X;X;X;X;X;X
3a5d_1;§G+3 атака    §W+5 защита;X;X;X;X;X;X
3a4d_1;§G+3 атака    §R+4 защита;X;X;X;X;X;X
3a4d_2;§G+3 атака    §R+4 защита;X;X;X;X;X;X
3a3d_1;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a3d_2;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a3d_3;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a3d_4;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a3d_5;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a3d_6;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a3d_7;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a3d_8;§G+3 атака    §G+3 защита;X;X;X;X;X;X
3a2d_1;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a2d_2;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a2d_3;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a2d_4;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a2d_5;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a2d_6;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a2d_7;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a2d_8;§G+3 атака    §B+2 защита;X;X;X;X;X;X
3a1d_1;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_2;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_3;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_4;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_5;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_6;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_7;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_8;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_9;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_10;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_11;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_12;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_13;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_14;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_15;§G+3 атака    §!+1 защита;X;X;X;X;X;X
3a1d_16;§G+3 атака    §!+1 защита;X;X;X;X;X;X
2a4d_1;§B+2 атака    §R+4 защита;X;X;X;X;X;X
2a4d_2;§B+2 атака    §R+4 защита;X;X;X;X;X;X
2a3d_1;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_2;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_3;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_4;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_5;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_6;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_7;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_8;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_9;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_10;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_11;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_12;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_13;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_14;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_15;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a3d_16;§B+2 атака    §G+3 защита;X;X;X;X;X;X
2a2d_1;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_2;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_3;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_4;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_5;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_6;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_7;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_8;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_9;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_10;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_11;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_12;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_13;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_14;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_15;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_16;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_17;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_18;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_19;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_20;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_21;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_22;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_23;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_24;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_25;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_26;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_27;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_28;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_29;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_30;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_31;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a2d_32;§B+2 атака    §B+2 защита;X;X;X;X;X;X
2a1d_1;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_2;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_3;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_4;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_5;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_6;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_7;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_8;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_9;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_10;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_11;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_12;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_13;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_14;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_15;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_16;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_17;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_18;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_19;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_20;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_21;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_22;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_23;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_24;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_25;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_26;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_27;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_28;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_29;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_30;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_31;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_32;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_33;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_34;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_35;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_36;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_37;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_38;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_39;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_40;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_41;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_42;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_43;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_44;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_45;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_46;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_47;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_48;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_49;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_50;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_51;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_52;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_53;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_54;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_55;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_56;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_57;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_58;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_59;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_60;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_61;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_62;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_63;§B+2 атака    §!+1 защита;X;X;X;X;X;X
2a1d_64;§B+2 атака    §!+1 защита;X;X;X;X;X;X
1a3d_1;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_2;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_3;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_4;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_5;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_6;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_7;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_8;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_9;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_10;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_11;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_12;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_13;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_14;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_15;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a3d_16;§!+1 атака    §G+3 защита;X;X;X;X;X;X
1a2d_1;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_2;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_3;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_4;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_5;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_6;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_7;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_8;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_9;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_10;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_11;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_12;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_13;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_14;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_15;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_16;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_17;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_18;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_19;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_20;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_21;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_22;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_23;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_24;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_25;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_26;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_27;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_28;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_29;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_30;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_31;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_32;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_33;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_34;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_35;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_36;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_37;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_38;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_39;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_40;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_41;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_42;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_43;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_44;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_45;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_46;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_47;§!+1 атака    §B+2 защита;X;X;X;X;X;X
1a2d_48;§!+1 атака    §B+2 защита;X;X;X;X;X;X
