#CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
REMOVE_tut_1a_4;Голландцы собирают силы на наших границах, мы должны отразить вторжение. Сначала нам нужно выбрать армию. \n Для этого нажмите на армию в Брюсселе, она выделена на карте.;X;X;X;X;X;X
tut_1a_5;Окно подразделения;X;X;X;X;X;X
tut_1a_6;Выбранное подразделение - 1-я пехотная дивизия - состоит из 4-х бригад с 12 000 солдат. В окне подразделения вы видите все бригады и количество личного состава.\n Здесь же можно посмотреть следующее:;X;X;X;X;X;X
tut_1a_7;Число солдат и полков. Если подразделение вступит в бой, то личный состав начнет убывать. Но если в стране есть нераспределенные резервы, пополнение будет поступать автоматически.;X;X;X;X;X;X
tut_1a_8;Командующий вашей армии. Его качества влияют на боеспособность армии.;X;X;X;X;X;X
tut_1a_9;Численность и организация. Зеленый индикатор слева - организация, он отражает уровень боеготовности ваших подразделений. Чем выше это значение, тем лучше часть будет сражаться. В ходе боя организация падает, но затем восстанавливается автоматически. Красный индикатор справа обозначает численность. Если он полон, то подразделение полностью укомплектовано. Если нет, то оно понесло потери, которые пока не восполнены.;X;X;X;X;X;X
tut_1a_10;Состояние снабжения вашей армии. Каждой армии нужны определенные предметы снабжения, чтобы поддерживать боеготовность. Они автоматически изымаются из ваших запасов.\nЕсли вы не сможете обеспечить ими войска, то скорость пополнения и восстановления организации снизится.;X;X;X;X;X;X
tut_1a_11;Наведите курсор на значки в окне подразделения, чтобы получить подробные сведения.;X;X;X;X;X;X
tut_1a_12;Разделение;X;X;X;X;X;X
tut_1a_13;Чтобы связать силы голландцев, нам нужно послать на границу несколько подразделений. Но нельзя оставлять столицу беззащитной, поэтому мы должны разделить нашу армию.;X;X;X;X;X;X
tut_1a_14;Разделение;X;X;X;X;X;X
tut_1a_15;Создана новая армия, и вы видите окно реорганизации. Теперь нужно укомплектовать эту армию подразделениями. Выберите подразделения, нажав на выделенные кнопки. Попробуйте перевести одну часть людей в новую армию.;X;X;X;X;X;X
tut_1a_15a;Нажмите на значок разделения армии.;X;X;X;X;X;X
tut_1a_16;Объединение;X;X;X;X;X;X
tut_1a_17;Отлично, теперь в Брюсселе две армии. Вы также видите флажок рядом с бельгийским флагом над вашими армиями. Это означает, что там собралось больше одной армии.;X;X;X;X;X;X
tut_1a_17a;Скорее всего, голландцы сомнут такую армию, поэтому ее надо снова объединить. Выберите обе армии, обведя их курсором мыши. Если вы захватите части в другой провинции, нажмите клавишу Esc на клавиатуре и повторите попытку.;X;X;X;X;X;X
tut_1a_18;Выбрав подразделения, нажмите кнопку 'Объединить'.;X;X;X;X;X;X
tut_1a_20;Передвижение подразделений;X;X;X;X;X;X
tut_1a_21;Теперь нам нужно выступить против подлых голландцев. Мы хотим отправить нашу армию из Брюсселя навстречу им в Маастрихт. Выберите армию в Брюсселе, а затем щелкните правой кнопкой по Маастрихту.;X;X;X;X;X;X
tut_1a_22;Передвижение подразделений;X;X;X;X;X;X
tut_1a_23;Обратите внимание на стрелку, которая начинается в исходной провинции и указывает на Маастрихт. Когда подразделение начнет двигаться, стрелка будет заполняться, показывая, как далеко оно продвинулось.\nОтключите паузу клавишей 'Пробел'.;X;X;X;X;X;X
tut_1a_22b;Передвижение подразделений;X;X;X;X;X;X
tut_1a_22c;Теперь ваша армия двигается, а стрелка наливается.;X;X;X;X;X;X
tut_1a_24;Сражение;X;X;X;X;X;X
tut_1a_25;Теперь ваши части сражаются с голландцами. Обратите внимание на индикатор прогресса, появившийся под вашим подразделением. Он показывает, кто берет верх. Красный цвет обозначает преимущество страны, чей флаг слева, а зеленый - страны, чей флаг справа.\nЩелкните по индикатору прогресса, чтобы узнать подробности сражения.;X;X;X;X;X;X
tut_1a_26;Сражение;X;X;X;X;X;X
tut_1a_27;Сейчас должно появиться окно сражения с более полной информацией о его ходе.\nСнова нажмите пробел, чтобы отключить паузу. Мы должны быстро выиграть этот бой.;X;X;X;X;X;X
tut_1a_28;Сражение;X;X;X;X;X;X
tut_1a_29;Бой закончился, ваша армия победила. В окне результатов сражения подведены его итоги. Нажмите 'Дальше' для продолжения.;X;X;X;X;X;X
tut_1a_30;Планировщик;X;X;X;X;X;X
tut_1a_31;Выбрать части можно не только на карте. В 'Виктории II' специальный режим под названием 'Планировщик'. Щелкните по маленькому значку плюса, чтобы его открыть.;X;X;X;X;X;X
tut_1a_32;Планировщик;X;X;X;X;X;X
tut_1a_33;Планировщик дает быстрый доступ к разным элементам игры: армиям, сражениям и текущему строительству. Чтобы его настроить, отметьте нужные значки в верхней части планировщика.;X;X;X;X;X;X
tut_1a_33a;Сейчас нам нужна 3-я пехотная дивизия. Щелкните по ней в планировщике.;X;X;X;X;X;X
tut_1a_34;Перевозка частей морем;X;X;X;X;X;X
tut_1a_35;Мы собираемся высадить войска в тылу у голландцев, чтобы застать их врасплох. Выберите армию в Брюсселе. Обратите внимание: у вас есть флот в порту Брюгге (рядом с портом есть корабль).;X;X;X;X;X;X
tut_1a_35a;Щелкните по кнопке погрузки и посадите ваши подразделения на суда.;X;X;X;X;X;X
tut_1a_36;Перевозка частей морем;X;X;X;X;X;X
tut_1a_37;Теперь нам нужно отправить флот в морскую провинцию 'Доггер-банка'. Щелкните по порту Брюгге и выберите флот. Затем щелкните правой кнопкой по Доггер-банке. Когда появится стрелка, отключите паузу.;X;X;X;X;X;X
tut_1a_38;Перевозка частей морем;X;X;X;X;X;X
tut_1a_39;Теперь нам нужно высадиться. Нужный флот при этом должен быть выбран. Обратите внимание на кнопку в правом нижнем углу окна подразделения. Щелкнув по ней, выберите армию и отправьте вашу часть в Мидлбург правой кнопкой.;X;X;X;X;X;X
tut_2a_1;Промышленность;X;X;X;X;X;X
tut_2a_2;Добро пожаловать в учебный сценарий 'Виктории II'. В этом разделе вы узнаете о промышленности в игре, а также познакомитесь с важнейшей составляющей управления страной - с экономикой.;X;X;X;X;X;X
tut_2a_2a;Экономика строится на деньгах и товарах. Население производит товары и потребляет их. Товары нужны и вооруженным силам. Деньги нужны, чтобы обеспечить переход товаров от производителей к потребителям.;X;X;X;X;X;X
tut_2a_2b;Чтобы просмотреть данные о производстве товаров в вашей стране, нажмите кнопку производства на верхней панели.;X;X;X;X;X;X
tut_2a_2c;Производство;X;X;X;X;X;X
tut_2a_2d;Движение товаров, от древесины до стрелкового оружия - один из важнейших элементов игры. Производители производят товары, а потребители покупают их. Простым людям нужны товары общего потребления, а производителям необходимо сырье.;X;X;X;X;X;X
tut_2a_2e;В основном движение товаров происходит без вашего участия. Вы вмешиваетесь в этот процесс, когда строите заводы, облагаете налогом доход от продаж и покупаете товары для снабжения ваших войск.;X;X;X;X;X;X
tut_2a_2f;Нажмите 'Дальше' для продолжения.;X;X;X;X;X;X
tut_2a_3;Производство;X;X;X;X;X;X
tut_2a_4;Есть три источника производства товаров.;X;X;X;X;X;X
tut_2a_4b;ДП (добывающая промышленность). Это фермы и шахты, где крестьяне и рабочие добывают дары природы.;X;X;X;X;X;X
tut_2a_4c;Кустари. Это кузнецы и ткачи. Они покупают на рынке сырье и перерабатывают его в товары.;X;X;X;X;X;X
tut_2a_4d;Заводы. Заводы тоже производят товары, и это путь в будущее. Заводы, в зависимости от политической системы, строит сам игрок или капиталисты. На них работают ремесленники и служащие.;X;X;X;X;X;X
tut_2a_5;Экран производства;X;X;X;X;X;X
tut_2a_6;Здесь вы видите все товары, которые производит ваша страна. Они разбиты по категориям.\nРядом с каждым товаром есть значок, который показывает, кто его производит:;X;X;X;X;X;X
tut_2a_6a;Крестьяне/рабочие на ДП.;X;X;X;X;X;X
tut_2a_6b;Ремесленники на заводах.;X;X;X;X;X;X
tut_2a_6c;Кустари, работающие самостоятельно.;X;X;X;X;X;X
tut_2a_6d;Здесь вы можете навести курсор на значки, чтобы получить полное представление о производстве в вашей стране. Это поможет вам принимать правильные решения.;X;X;X;X;X;X
tut_3a_1;Бюджет;X;X;X;X;X;X
tut_3a_2;Чтобы добиться успеха на мировой арене, у вашей страны (в данном случае Бельгии) должен быть сбалансированный государственный бюджет. Расходы и инвестиции не должны превышать поступления от налогов. Для управления бюджетом нужно открыть экран бюджета. Щелкните по соответствующей кнопке на верхней панели.;X;X;X;X;X;X
tut_3a_3;Экран бюджета;X;X;X;X;X;X
tut_3a_4;Это экран бюджета. Здесь вы управляете расходами и доходами вашего правительства и можете брать займы, если вам срочно нужны деньги. Давайте начнем с налогообложения. Нажмите 'Дальше', чтобы продолжить.;X;X;X;X;X;X
tut_3a_5;Налоги;X;X;X;X;X;X
tut_3a_6;Налогообложение - важнейший источник поступления средств в бюджет. Для каждого слоя общества можно установить разные налоги.;X;X;X;X;X;X
tut_3a_6a;Есть три слоя общества:;X;X;X;X;X;X
tut_3a_6b;Бедные;X;X;X;X;X;X
tut_3a_6c;Средний класс;X;X;X;X;X;X
tut_3a_6d;Богатые;X;X;X;X;X;X
tut_3a_6e;Работники разных профессий относятся к разным слоям общества. Это видно по значкам у каждого налогового бегунка.;X;X;X;X;X;X
tut_3a_6f;Налоги для каждой страты устанавливаются с помощью соответствующего бегунка. Но налогообложение имеет свои последствия: чем больше налоги, тем меньше денег остается у населения. Рядом с бегунком вы видите круговую диаграмму. Она показывает, насколько удовлетворены потребности этого слоя населения.\nПопробуйте установить минимальные налоги, которые позволят вам иметь положительный баланс бюджета. Затем нажмите 'Дальше' для продолжения.;X;X;X;X;X;X
tut_3a_7;Расходы;X;X;X;X;X;X
tut_3a_8;Что нам делать с налогами? Прежде всего, из них мы оплачиваем правительственные расходы. Есть и другие расходы, например военный бюджет и бюджет образования, а также расходы на содержание ваших войск и колоний.;X;X;X;X;X;X
tut_3a_9;Есть два вида расходов. Первый - это постоянные расходы на товары, которые вы закупаете (например, для снабжения армии). Они зависят от тех действий, которые вы предпринимаете в других разделах игры - скажем, распускаете воинские подразделения.;X;X;X;X;X;X
tut_3a_10;Второй вид расходов - это те, которые можно изменять через бюджет с помощью бегунков. Чем правее бегунок, тем выше ваши затраты.;X;X;X;X;X;X
tut_3a_11;В большинстве случаев вам придется выбирать. Вам нужно больше войск? Увеличьте военный бюджет. Вам нужна мощная бюрократия? Сдвиньте бегунок административных расходов.\nПопробуйте подвигать бегунки и обратите внимание на то, как меняются цифры. Не забудьте, что все изменения происходят постепенно. Если вы увеличите административные расходы, со временем больше людей захотят стать чиновниками.\nЗатем нажмите 'Дальше'.;X;X;X;X;X;X
tut_3a_18;Сбалансируйте свой бюджет;X;X;X;X;X;X
tut_3a_19;Бельгии нужен сбалансированный бюджет. Для этого нужно уравнять расходы и доходы. Однако любое изменение имеет обратную сторону. Высокие налоги не обрадуют людей, а низкие ухудшат положение с финансами государства.;X;X;X;X;X;X
tut_3a_19a;Если ваш бюджет не сбалансирован, и у вас не хватает денег, вы автоматически берете кредит. Теперь давайте попробуем сбалансировать ваш бюджет. Когда будете довольны результатом, нажмите 'Дальше'.;X;X;X;X;X;X
tut_3a_20;Займы;X;X;X;X;X;X
tut_3a_21;Если ваша экономика нуждается в краткосрочном вливании средств, вы можете взять заем. Это деньги той части населения, чьи доходы превышают расходы. Они лежат в национальном банке.;X;X;X;X;X;X
tut_3a_21a;Когда вы занимаете деньги, то сначала берете свободные средства вашего населения, и лишь затем - населения других стран.;X;X;X;X;X;X
REMOVE_tut_3a_21b;Попробуйте взять заем, доведя бегунок до нужной цифры, и нажмите 'Дальше'.;X;X;X;X;X;X
tut_3a_22;Займы;X;X;X;X;X;X
tut_3a_23;Теперь вы взяли заем. Ваш общий долг увеличился на сумму займа. Обратите внимание на величину процентов: столько вы будете выплачивать в день за пользование займом.\nВыплачивать проценты по займам обременительно, поэтому давайте расплатимся с долгами. Нажмите кнопку выплаты займа и сдвиньте бегунок вправо до упора, а затем нажмите ОК.;X;X;X;X;X;X
tut_4a_1;Технологии;X;X;X;X;X;X
tut_4a_2;Технологии обеспечивают прогресс. От них зависит все - от армии до промышленности. Откройте экран технологий.;X;X;X;X;X;X
tut_4a_3;Экран технологий;X;X;X;X;X;X
tut_4a_4;Здесь вы можете начать изучение ваших технологий. Они разделены на пять групп: армия, флот, коммерция, культура и промышленность. Бельгия - страна с перспективной промышленностью, поэтому давайте щелкнем по кнопке промышленности.;X;X;X;X;X;X
tut_4a_7;Выбор исследований;X;X;X;X;X;X
tut_4a_8;Здесь представлены все промышленные технологии. Зеленым цветом обозначены те, что вы уже изучили, желтым - те, которые вы можете изучать, а серым - те, что пока недоступны.;X;X;X;X;X;X
tut_4a_8a;Если мы хотим стать мощной промышленной державой, то есть смысл попытаться улучшить инфраструктуру. Щелкните по экспериментальным железным дорогам.;X;X;X;X;X;X
tut_4a_9;Как начать исследование;X;X;X;X;X;X
tut_4a_10;Обратите внимание на изменившийся квадрат в правом нижнем углу. Он показывает эффекты, к которым приведет изучение технологии, и возможные изобретения на ее основе. Начните проект - нажмите кнопку начала исследований.;X;X;X;X;X;X
tut_4a_11;Как начать исследование;X;X;X;X;X;X
tut_4a_12;Теперь выбранная технология выделена синим цветом. Это означает, что проект сейчас изучается. Вы всегда можете сменить его, начав изучение другого проекта.;X;X;X;X;X;X
tut_5a_1;Политика;X;X;X;X;X;X
tut_5a_2;В этом сценарии мы познакомимся с политической системой 'Виктории II'. Политика - один из важнейших аспектов игры. В процессе игры в обществе происходят изменения, среди вашего населения распространяются новые политические идеи, и оно начинает требовать реформ.;X;X;X;X;X;X
tut_5a_2a;Политические партии и реформы оказывают большое влияние на ваши возможности управлять страной. Вы сами решаете, как отвечать на требования народа.\nЧтобы узнать о политике больше, нажмите соответствующую кнопку на верхней панели.;X;X;X;X;X;X
tut_5a_3;Экран политики;X;X;X;X;X;X
tut_5a_4;На этом экране вы можете узнать, какая партия правит в вашей стране, а также выяснить политические пристрастия народа и избирателей и то, какие вопросы их волнуют. Если система правления позволяет это, вы можете сменить правящую партию или назначить выборы. Нажмите 'Дальше' для продолжения.;X;X;X;X;X;X
tut_5a_5;Правительство;X;X;X;X;X;X
tut_5a_6;Здесь указана правящая партия вашей страны. У нее есть определенная идеология и ряд политических предпочтений. Политика, которую она проводит, определяет возможности вашей страны. Например, от нее зависит, кто может строить заводы - игрок или капиталисты. Кроме того, можно накладывать ограничения на движение бегунков на экране бюджета.;X;X;X;X;X;X
tut_5a_6a;В Бельгии правит Соборная партия. Наведя курсор на любую партию, вы сможете узнать о ней больше. По ходу игры идеологические пристрастия вашего населения и важные для него вопросы будут меняться, и при назначении правительства вам придется учитывать не только свои желания, но и желания народа. Нажмите 'Дальше' для продолжения.;X;X;X;X;X;X
tut_5a_7;Реформы;X;X;X;X;X;X
tut_5a_8;Вы можете изменить лицо вашей страны, проведя ряд политических и социальных реформ.;X;X;X;X;X;X
tut_5a_9;Политические реформы влияют на политическую систему страны, а социальные перераспределяют бюджетные средства в пользу отдельных групп населения.;X;X;X;X;X;X
tut_5a_10;Вы можете прислушиваться к мнению населения в вопросе реформ, но необходимо быть уверенным, что страна выдержит их. Нужно учитывать и мнение верхней палаты парламента, которая может воспротивиться их проведению.\nДалее приведены примеры реформ, которые уже были сделаны в Бельгии:;X;X;X;X;X;X
tut_5a_11;Избирательная система. В Бельгии действует имущественный ценз. Это означает, что только богатые и средний класс пользуются избирательными правами. Если вы перейдете, например, к взвешенному обеспеченному избирательному праву, то список избирателей не изменится, но каждый голос богатых будет считаться за два.;X;X;X;X;X;X
tut_5a_11a;Здравоохранение. В Бельгии минимальный уровень здравоохранения. Это означает, что рост населения можно увеличить максимум на 2, 5% - только в случае полного финансирования социальных реформ из бюджета.;X;X;X;X;X;X
tut_5a_12;Вопросы и избиратели;X;X;X;X;X;X
tut_5a_13;Здесь вы видите, что люди думают о проблемах вашей страны. Обратите внимание на две круговые диаграммы: идеология избирателей и идеология населения. Различие между ними возникает из-за нашей избирательной системы, изменение которой относится к политическим реформам.;X;X;X;X;X;X
tut_5a_13a;В результате возможно, что партия получит большинство голосов на выборах и победит, но народ будет недоволен.;X;X;X;X;X;X
tut_5a_13b;Ниже вы видите важнейшие вопросы, которые волнуют народ и избирателей. Их важно учитывать при проведении реформ.;X;X;X;X;X;X
tut_6a_1;Народ;X;X;X;X;X;X
tut_6a_2;Ваш народ - главная ценность, от него зависит почти все в игре. Люди производят товары и покупают некоторые из них, платят налоги, голосуют и поднимают восстания, если недовольны.;X;X;X;X;X;X
tut_6a_2a;Основным источником сведений о народе служит экран населения. Но сначала давайте поговорим о том, где живет народ - о провинциях и областях.;X;X;X;X;X;X
tut_6a_2b;Нажмите на провинцию Брюссель в центре карты.;X;X;X;X;X;X
tut_6a_3;Провинция и область.;X;X;X;X;X;X
tut_6a_4;Вся карта разделена на провинции - наименьшие географические единицы в игре. В них живут и работают ваши подданные.\nВ свою очередь, из провинций состоят области. В области может быть от одной до четырех и более провинций.;X;X;X;X;X;X
tut_6a_4a;В области собрано все общее для всех ее провинций. Это заводы, где производятся товары, чиновники, которые собирают налоги, и капиталисты и знать, которые эксплуатируют рабочих.;X;X;X;X;X;X
tut_6a_4b;Вверху на экране провинции вы видите название области (Фландрия), а под ним название провинции.\nВ 'Виктории II' почти все, что происходит с вашими подданными, зависит от ваших действий, однако это опосредованная зависимость. Есть один способ непосредственно повлиять на положение дел в провинции: национальный приоритет.;X;X;X;X;X;X
tut_6a_5;Чтобы перейти к нему, нажмите на значок общенационального приоритета на экране провинции.;X;X;X;X;X;X
tut_6a_6;Национальный приоритет;X;X;X;X;X;X
tut_6a_7;Национальный приоритет - один из наиболее действенных способов повлиять на ваше население посредством непрямых эффектов на уровне области.;X;X;X;X;X;X
tut_6a_8;Железные дороги - вы можете подтолкнуть ваших капиталистов к строительству железных дорог.;X;X;X;X;X;X
tut_6a_9;Иммиграция - вы можете поощрить ваших граждан к переселению в эту провинцию.;X;X;X;X;X;X
tut_6a_10;Колонизация - вы можете создать колонию в этой области. Это единственно доступное усилие в пустой области.;X;X;X;X;X;X
tut_6a_11;Повышение статуса - вы можете подтолкнуть население повысить свой статус, приобретая определенную профессию.;X;X;X;X;X;X
tut_6a_12;Производство - вы можете поощрить капиталистов и ремесленников производить определенные товары.;X;X;X;X;X;X
REMOVE_tut_6a_13;Чтобы повысить промышленное производство Бельгии, нам нужно больше промышленных рабочих. Щелкните по значку рабочего, чтобы установить этот приоритет.;X;X;X;X;X;X
tut_6a_14;Народ;X;X;X;X;X;X
tut_6a_15;На экране провинции вы также можете просмотреть статистику по населению. На трех круговых диаграммах (слева направо) отражена их работа, идеология и культура.;X;X;X;X;X;X
tut_6a_15a;Более подробные сведения можно получить, если щелкнуть по кнопке обзора статистики жителей рядом с диаграммой. Сделайте это.;X;X;X;X;X;X
tut_6a_16;Обзор жителей.;X;X;X;X;X;X
tut_6a_17;Это экран жителей. Здесь собрана вся информация о населении Бельгии. Если вы вошли сюда через провинцию Брюссель, эта провинция будет представлена первой. Давайте поближе рассмотрим состав населения Брюсселя. Вы можете также выбрать другую провинцию, область или государство в целом.;X;X;X;X;X;X
tut_6a_18;Вверху экрана расположен ряд кнопок, которые позволяют отфильтровать население с определенными профессиями.;X;X;X;X;X;X
tut_6a_19;Здесь также же можно получить подробные сведения о выбранной группе: кто где работает, какое у населения вероисповедание и культура.;X;X;X;X;X;X
tut_6a_20;Здесь есть также длинный список населения провинции, разделенного на единицы с общей профессией, культурой и религией. Это так называемые жители. Давайте подробнее рассмотрим их. Найдите в списке фламандского ремесленника и щелкните по его значку.;X;X;X;X;X;X
tut_6a_21;Группа жителей;X;X;X;X;X;X
tut_6a_22;Группа жителей - это основная единица населения, группа людей с общей профессией, культурой и религией. На этом экране вы можете увидеть, как население относится к важным вопросам, а также степень их недовольства. Советуем вам заглядывать сюда, чтобы проверить, как разные группы населения реагируют на вашу политику. Они могут попытаться сменить работу, эмигрировать или поднять восстание.\nНажмите 'Дальше' для продолжения.;X;X;X;X;X;X
tut_7a_1;Торговля;X;X;X;X;X;X
tut_7a_2;В 'Виктории II' товары производятся различными способами: на ДП, заводах и кустарями. Товары продаются за деньги. Большая часть этой торговли между жителями и заводами происходит автоматически. Кое-что делает сам игрок, например закупает товары для создания и снабжения армий, строительства заводов и поддержки заморских владений. Управление всеми этими процессами происходит на экране торговли. Нажмите кнопку торговли на верхней панели.;X;X;X;X;X;X
tut_7a_3;Экран торговли;X;X;X;X;X;X
tut_7a_4;Это экран торговли, здесь вы найдете множество сведений о движении товаров на рынке.\n Справа вверху расположен список всех доступных товаров с указанием цены и ее последних колебаний. Нам нужны сведения о стрелковом оружии. Щелкните по соответствующему значку.;X;X;X;X;X;X
tut_7a_5;Товары;X;X;X;X;X;X
tut_7a_6;Обратите внимание на изменившийся квадрат в правом верхнем углу. В нем содержатся подробные сведения о товаре.;X;X;X;X;X;X
tut_7a_6a;Сверху вы видите график, отражающий изменения цены.;X;X;X;X;X;X
REMOVE_tut_7a_6b;Ниже расположены две строчки с галочкой: 'Автоматизация' и 'Покупать'.\nПервая устанавливает автоматическую закупку необходимых вашим армиям товаров.\nВторая ограничивает ваши заказы только товарами, произведенными у вас в стране.;X;X;X;X;X;X
tut_7a_6c;Здесь также показано, сколько товара производит ваша страна, и потребности правительства, ваших жителей и производителей в вашей стране. Теперь давайте купим что-нибудь. Нажмите 'Дальше' для продолжения.;X;X;X;X;X;X
tut_7a_7;Заключение сделок;X;X;X;X;X;X
tut_7a_8;Голландцы представляют для нас угрозу, поэтому нам нужно запастись оружием. Оно необходимо, чтобы создавать армии и снабжать их в дальнейшем.;X;X;X;X;X;X
REMOVE_tut_7a_8a;Обратите внимание на значок с надписью 'Покупать' под ним и бегунок рядом. Если вы установите бегунок на определенную величину запасов, игра автоматически будет пытаться закупать этот товар, пока запасы не достигнут нужного значения.;X;X;X;X;X;X
